SurveyCode,Year,Survey,SurveyRep,SampleDate,StationNZ,EZStation,DWRStationNo,Core,Region,Time,TowDuration,Depth,Secchi,Chl_a,Temperature,ECSurfacePreTow,ECBottomPreTow,Volume,AmphipodCode,A_aspera,A_hwanhaiensis,A_macropsis,D_holmquistae,H_longirostris,N_kadiakensis,N_mercedis,Unidentified_mysid,Mysid_Total,A_spinicorne,A_stimpsoni,A_abdita,Ampithoe_sp,Caprelidae_sp,C_alienense,Crangonyx_sp,G_daiberi,G_japonica,Hyalella_sp,Monocorophium_sp,Oedicerotidae_sp,Pleustidae,Unidentified_Amphipod,Unidentified_Corophium,Unidentified_Gammarus,Amphipod_Total
19870702,1987,7,2,7/31/1987,NZ078,NA,NA,0,SJR,5:35 AM,10,,53,2.9,21.4,1350,,65.69,,0.00,0.00,0.00,0.00,0.00,0.00,1.37,0.00,1.37,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZ080,NA,NA,1,SJR,6:15 AM,10,,52,3,20.9,770,,56.33,,0.00,0.00,0.00,0.00,0.00,0.00,1.92,0.00,1.92,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZ082,NA,NA,0,SJR,6:40 AM,10,,66,3.1,21.1,508,,65.31,,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZ084,NA,NA,0,SJR,7:05 AM,10,,73,,21.1,324,,63.82,,0.00,0.00,0.00,0.00,0.00,0.00,1.38,0.00,1.38,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZ086,NA,D26,1,SJR,7:30 AM,10,,86,1.8,21.3,211,,64.10,,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZ088,NA,NA,0,SJR,7:55 AM,10,,84,2.3,22.1,212,,59.17,,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZ090,NA,NA,0,EastDel,8:40 AM,10,,82,2.7,23,213,,67.11,,0.00,0.00,0.00,0.00,0.00,0.00,1.73,0.00,1.73,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZ092,NA,P8,1,EastDel,9:10 AM,10,,58,4.1,24.1,500,,63.72,,0.00,0.00,0.00,0.00,0.00,0.00,1.57,0.00,1.57,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZD15,NA,NA,0,SJR,5:55 AM,10,,56,3.1,21.2,842,,68.23,,0.00,0.00,0.00,0.00,0.00,0.00,1.48,0.00,1.48,,,,,,,,,,,,,,,,,
19870702,1987,7,2,7/31/1987,NZM10,NA,MD10A,1,EastDel,9:10 AM,10,,59,3.9,23.8,175,,57.72,,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/3/1987,NZ020,NA,NA,0,SuiBay,8:15 AM,10,,89,1.2,20.6,11000,13200,64.20,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/3/1987,NZ022,NA,NA,0,SuiBay,8:35 AM,10,,66,2.5,20.8,14300,16500,59.68,,0.00,0.00,0.00,0.00,0.00,0.00,2.58,0.00,2.58,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/3/1987,NZ024,NA,NA,0,SuiBay,8:55 AM,10,,69,2,20.8,14300,15400,69.64,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/3/1987,NZ028,NA,D7,1,SuiBay,10:55 AM,10,,52,3,21.5,11770,12305,61.54,,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/3/1987,NZ032,NA,NZ032,1,SuiMar,9:30 AM,10,,63,12.6,23.4,10920,10920,74.05,,0.00,0.00,0.00,0.00,0.00,0.00,5.52,0.00,5.52,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/3/1987,NZ040,NA,NA,0,SuiBay,11:30 AM,10,,46,2.9,21.9,8560,8560,60.40,,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/3/1987,NZS42,NA,NZS42,1,SuiMar,10:15 AM,10,,45,6.2,22.7,11025,11550,63.82,,0.00,0.00,0.00,0.00,0.00,0.00,14.67,0.00,14.67,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ042,NA,NA,1,SuiBay,9:55 AM,10,,40,2.3,20.2,16650,16650,63.36,,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ044,NA,NA,0,SuiBay,10:15 AM,10,,51,1.8,20.6,13420,15950,84.94,,0.00,0.00,0.00,0.00,0.00,0.00,1.33,0.00,1.33,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ046,NA,NA,0,SuiBay,10:40 AM,10,,45,1.3,20.6,13420,14300,65.06,,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.74,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ048,NA,D8,1,SuiBay,11:00 AM,10,,46,2,21.3,12420,12420,67.30,,0.00,0.00,0.00,0.00,0.00,0.00,1.32,0.00,1.32,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ050,NA,NA,0,SuiBay,11:25 AM,10,,48,2.2,21.1,9630,10165,68.97,,0.00,0.00,0.00,0.00,0.00,0.00,4.44,0.00,4.44,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ052,NA,NA,0,SuiBay,11:45 AM,10,,44,3.2,21.2,8640,9720,68.59,,0.00,0.00,0.00,0.00,0.00,0.00,2.86,0.00,2.86,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ054,NA,D10,1,SuiBay,12:05 PM,10,,49,3.2,21.3,8424,8640,14.11,,0.00,0.00,0.00,0.00,0.00,0.00,12.55,0.00,12.55,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ056,NA,NA,0,WestDel,12:25 PM,10,,41,4.5,,7560,7776,55.22,,0.00,0.00,0.00,0.00,0.00,0.00,23.90,0.00,23.90,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ058,NA,NA,0,WestDel,12:50 PM,10,,44,3.1,,7020,7560,70.53,,0.00,0.00,0.00,0.00,0.00,0.00,5.16,0.00,5.16,,,,,,,,,,,,,,,,,
19870702,1987,7,2,8/5/1987,NZ060,NA,D4,1,WestDel,12:10 PM,10,,41,4.3,,4914,6480,61.36,,0.00,0.00,0.00,0.00,0.00,0.00,9.11,0.00,9.11,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/11/1987,NZ098,NA,NA,0,SoDel,8:15 AM,10,,84,2.3,23.1,312,,38.73,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/11/1987,NZC09,NA,C9,0,SoDel,9:10 AM,10,,76,2.5,23.4,385,,60.37,,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/11/1987,NZD19,NA,D19,0,SoDel,7:05 AM,10,,48,2.9,20.7,605,,63.04,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/11/1987,NZD28,NA,D28A,1,SoDel,7:40 AM,10,,68,2.7,21.5,663,,59.50,,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ072,NA,NA,0,SJR,4:25 AM,10,,36,2.4,20,4995,,51.08,,0.00,0.00,0.00,0.00,0.00,0.00,7.22,0.00,7.22,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ074,NA,D12,1,SJR,4:50 AM,10,,37,3.1,20.1,4385,,62.21,,0.00,0.00,0.00,0.00,0.00,0.00,5.10,0.00,5.10,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ076,NA,NA,0,SJR,5:10 AM,10,,32,3,20.1,3219,,66.88,,0.00,0.00,0.00,0.00,0.00,0.00,3.26,0.00,3.26,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ078,NA,NA,0,SJR,5:35 AM,10,,39,3.5,20.1,2442,,61.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.97,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ080,NA,NA,1,SJR,6:20 AM,10,,43,3.5,20.4,1332,,57.97,,0.00,0.00,0.00,0.00,0.00,0.00,1.24,0.00,1.24,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ082,NA,NA,0,SJR,6:40 AM,10,,52,3.1,20.6,902,,66.41,,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ084,NA,NA,0,SJR,7:05 AM,10,,49,2.6,20.9,550,,65.05,,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ086,NA,D26,1,SJR,7:30 AM,10,,68,2.9,21.1,335,,59.25,,0.00,0.00,0.00,0.00,0.00,0.00,2.63,0.00,2.63,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ088,NA,NA,0,SJR,7:55 AM,10,,72,,21.6,300,,55.82,,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ090,NA,NA,0,EastDel,8:25 AM,10,,64,2.8,23.3,244,,47.68,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZ092,NA,P8,1,EastDel,8:55 AM,10,,55,3,24.8,440,,60.03,,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.00,0.25,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZD15,NA,NA,0,SJR,5:55 AM,10,,43,3.7,20.5,2090,,66.24,,0.00,0.00,0.00,0.00,0.00,0.00,1.21,0.00,1.21,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/12/1987,NZM10,NA,MD10A,1,EastDel,9:40 AM,10,,53,4.2,23,187,,31.55,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/13/1987,NZ062,NA,NA,0,WestDel,4:30 AM,10,,28,2.7,19.7,3696,,64.32,,0.00,0.00,0.00,0.00,0.00,0.00,9.89,0.00,9.89,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/13/1987,NZ064,NA,D22,1,SacR,4:55 AM,10,,24,2.9,19.7,3136,,67.64,,0.00,0.00,0.00,0.00,0.00,0.00,10.35,0.00,10.35,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/13/1987,NZ066,NA,NA,0,SacR,5:20 AM,10,,33,2.8,20,555,,65.27,,0.00,0.00,0.00,0.00,0.00,0.00,14.89,0.00,14.89,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/13/1987,NZ068,NA,NZ068,0,SacR,5:45 AM,10,,45,2.4,19.9,370,,61.76,,0.00,0.00,0.00,0.00,0.00,0.00,1.34,0.00,1.34,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/13/1987,NZC03,NA,C3,0,NorDel,7:10 AM,10,,75,1.1,21.1,124,,62.87,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/13/1987,NZM03,NA,NA,0,NorDel,8:30 AM,10,,68,0.8,21.5,123,,63.78,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/13/1987,NZM07,NA,NA,0,NEDel,9:10 AM,10,,79,2.7,21.4,130,,61.02,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/14/1987,NZ020,NA,NA,0,SuiBay,5:05 AM,10,,46,1.2,18.9,14820,17100,68.69,,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/14/1987,NZ022,NA,NA,0,SuiBay,5:25 AM,10,,38,1.8,18.8,17100,18810,62.16,,0.00,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.32,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/14/1987,NZ024,NA,NA,0,SuiBay,5:45 AM,10,,27,1.7,18.6,16530,17100,67.80,,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.43,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/14/1987,NZ028,NA,D7,1,SuiBay,7:35 AM,10,,28,1.4,18.7,12540,12540,61.13,,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/14/1987,NZ032,NA,NZ032,1,SuiMar,6:20 AM,10,,33,3.2,19.5,12320,12320,68.55,,0.00,0.00,0.00,0.00,0.00,0.00,1.85,0.00,1.85,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/14/1987,NZ040,NA,NA,0,SuiBay,8:15 AM,10,,21,1.8,18.5,8550,8550,26.17,,0.00,0.00,0.00,0.00,0.00,0.00,1.30,0.00,1.30,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/14/1987,NZS42,NA,NZS42,1,SuiMar,7:00 AM,10,,24,4.4,19.4,11300,11300,63.92,,0.00,0.00,0.00,0.00,0.00,0.00,14.71,0.00,14.71,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ042,NA,NA,1,SuiBay,8:10 AM,10,,50,1.3,19.4,13334,14690,65.51,,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.00,0.41,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ044,NA,NA,0,SuiBay,8:35 AM,10,,35,0.8,19.6,13440,15680,60.40,,0.00,0.00,0.00,0.00,0.00,0.00,6.13,0.00,6.13,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ046,NA,NA,0,SuiBay,8:55 AM,10,,33,1.1,19.6,13440,14000,61.81,,0.00,0.00,0.00,0.00,0.00,0.00,2.56,0.00,2.56,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ048,NA,D8,1,SuiBay,9:20 AM,10,,31,1.4,20,12210,12210,60.18,,0.00,0.00,0.00,0.00,0.00,0.00,2.87,0.00,2.87,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ050,NA,NA,0,SuiBay,9:40 AM,10,,43,1.5,20,9768,9990,63.04,,0.00,0.00,0.00,0.00,0.00,0.00,4.79,0.00,4.79,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ052,NA,NA,0,SuiBay,10:05 AM,10,,34,1.9,20,8325,8880,67.63,,0.00,0.00,0.00,0.00,0.00,0.00,2.96,0.00,2.96,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ054,NA,D10,1,SuiBay,10:25 AM,10,,42,2,20.1,7770,7992,62.30,,0.00,0.00,0.00,0.00,0.00,0.00,10.92,0.00,10.92,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ056,NA,NA,0,WestDel,10:45 AM,10,,37,2.8,20.2,6660,7215,61.40,,0.00,0.00,0.00,0.00,0.00,0.00,18.47,0.00,18.47,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ058,NA,NA,0,WestDel,11:10 AM,10,,41,2.7,20.1,6660,6660,65.21,,0.00,0.00,0.00,0.00,0.00,0.00,5.09,0.00,5.09,,,,,,,,,,,,,,,,,
19870801,1987,8,1,8/17/1987,NZ060,NA,D4,1,WestDel,11:30 AM,10,,43,3.5,20.6,4510,5280,60.75,,0.00,0.00,0.00,0.00,0.00,0.00,13.10,0.00,13.10,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/27/1987,NZ098,NA,NA,0,SoDel,10:55 AM,10,,82,12,22.2,260,,32.42,,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/27/1987,NZC09,NA,C9,0,SoDel,11:45 AM,10,,74,11.8,22.8,315,,46.90,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/27/1987,NZD19,NA,D19,0,SoDel,9:40 AM,10,,61,4.4,20.8,770,,51.29,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/27/1987,NZD28,NA,D28A,1,SoDel,10:15 AM,10,,66,10.1,21.6,588,,37.57,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ072,NA,NA,0,SJR,4:55 AM,10,,33,2.6,19.5,3864,,58.48,,0.00,0.00,0.00,0.00,0.00,0.00,6.29,0.00,6.29,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ074,NA,D12,1,SJR,5:15 AM,10,,40,3.9,19.9,3136,,64.07,,0.00,0.00,0.00,0.00,0.00,0.00,3.40,0.00,3.40,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ076,NA,NA,0,SJR,5:40 AM,10,,38,2.9,19.9,2576,,67.56,,0.00,0.00,0.00,0.00,0.00,0.00,1.60,0.00,1.60,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ078,NA,NA,0,SJR,6:05 AM,10,,56,2.8,20.4,1998,,65.25,,0.00,0.00,0.00,0.00,0.00,0.00,1.15,0.00,1.15,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ080,NA,NA,1,SJR,6:45 AM,10,,45,3.3,20.3,1110,,60.37,,0.00,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ082,NA,NA,0,SJR,7:10 AM,10,,60,4.9,20.4,722,,65.15,,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ084,NA,NA,0,SJR,7:35 AM,10,,63,8.3,20.6,456,,61.52,,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ086,NA,D26,1,SJR,8:00 AM,10,,78,12.4,21.1,292,,49.91,,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.18,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ088,NA,NA,0,SJR,8:30 AM,10,,85,18.2,21.4,238,,26.01,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ090,NA,NA,0,EastDel,9:00 AM,10,,63,11.2,22.1,265,,29.82,,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZ092,NA,P8,1,EastDel,9:25 AM,10,,40,3.8,23.9,494,,29.42,,0.00,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.68,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZD15,NA,NA,0,SJR,6:25 AM,10,,54,3.4,20.3,1665,,65.69,,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,0.43,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/28/1987,NZM10,NA,MD10A,1,EastDel,10:00 AM,10,,58,5.7,22.8,168,,30.71,,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/31/1987,NZ062,NA,NA,0,WestDel,8:35 AM,10,,35,3.1,20.3,3219,,49.14,,0.00,0.00,0.00,0.00,0.00,0.00,6.96,0.00,6.96,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/31/1987,NZ064,NA,D22,1,SacR,9:05 AM,10,,35,2.1,20.2,1498,,46.84,,0.00,0.00,0.00,0.00,0.00,0.00,13.11,0.00,13.11,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/31/1987,NZ066,NA,NA,0,SacR,9:30 AM,10,,53,3.1,20.8,495,,44.30,,0.00,0.00,0.00,0.00,0.00,0.00,22.01,0.00,22.01,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/31/1987,NZ068,NA,NZ068,0,SacR,9:55 AM,10,,65,2,21.6,176,,38.36,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/31/1987,NZC03,NA,C3,0,NorDel,11:35 AM,10,,85,1.3,23.4,156,,37.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/31/1987,NZM03,NA,NA,0,NorDel,1:00 PM,10,,71,1.1,23.5,144,,55.12,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,8/31/1987,NZM07,NA,NA,0,NEDel,1:40 PM,10,,82,3.6,23.5,,,57.31,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/1/1987,NZ020,NA,NA,0,SuiBay,8:20 AM,10,,51,1.9,19.9,13440,14560,64.59,,0.00,0.00,0.00,0.00,0.00,0.00,1.55,0.00,1.55,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/1/1987,NZ022,NA,NA,0,SuiBay,8:40 AM,10,,51,2.2,19.9,15904,16800,61.97,,0.00,0.00,0.00,0.00,0.00,0.00,0.74,0.00,0.74,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/1/1987,NZ024,NA,NA,0,SuiBay,9:00 AM,10,,36,2.5,19.9,15120,15120,69.38,,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/1/1987,NZ028,NA,D7,1,SuiBay,10:55 AM,10,,30,1.9,20.3,13875,14430,65.33,,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.12,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/1/1987,NZ032,NA,NZ032,1,SuiMar,9:40 AM,10,,51,3.9,22.4,11660,11660,58.69,,0.00,0.00,0.00,0.00,0.00,0.00,11.14,0.00,11.14,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/1/1987,NZ040,NA,NA,0,SuiBay,11:45 AM,10,,30,3.1,20.6,9900,9900,61.23,,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.90,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/1/1987,NZS42,NA,NZS42,1,SuiMar,10:15 AM,10,,40,5.2,21.4,11340,11664,54.89,,0.00,0.00,0.00,0.00,0.00,0.00,21.86,0.00,21.86,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ042,NA,NA,1,SuiBay,8:40 AM,10,,24,,20.1,15540,16650,64.69,,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.34,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ044,NA,NA,0,SuiBay,9:05 AM,10,,62,,20,12432,15540,60.23,,0.00,0.00,0.00,0.00,0.00,0.00,1.46,0.00,1.46,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ046,NA,NA,0,SuiBay,9:30 AM,10,,56,1.2,20.6,12100,14300,57.41,,0.00,0.00,0.00,0.00,0.00,0.00,2.11,0.00,2.11,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ048,NA,D8,1,SuiBay,9:50 AM,10,,53,1.7,20.7,10450,12100,63.73,,0.00,0.00,0.00,0.00,0.00,0.00,1.02,0.00,1.02,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ050,NA,NA,0,SuiBay,10:15 AM,10,,59,2.1,20.6,9350,10450,63.62,,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.00,0.53,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ052,NA,NA,0,SuiBay,10:35 AM,10,,43,2.1,20.7,8580,8800,70.36,,0.00,0.00,0.00,0.00,0.00,0.00,1.69,0.00,1.69,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ054,NA,D10,1,SuiBay,11:00 AM,10,,56,2.4,20.8,7700,8250,67.90,,0.00,0.00,0.00,0.00,0.00,0.00,2.28,0.00,2.28,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ056,NA,NA,0,WestDel,11:20 AM,10,,50,2.6,20.7,7480,7700,65.65,,0.00,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.93,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ058,NA,NA,0,WestDel,11:45 AM,10,,33,2.7,20.7,6600,6600,69.03,,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.75,,,,,,,,,,,,,,,,,
19870802,1987,8,2,9/2/1987,NZ060,NA,D4,1,WestDel,10:55 AM,10,,44,3.3,20.7,4785,5390,62.18,,0.00,0.00,0.00,0.00,0.00,0.00,8.81,0.00,8.81,,,,,,,,,,,,,,,,,
19870901,1987,9,1,9/9/1987,NZ072,NA,NA,0,SJR,4:40 AM,10,,41,1.3,19.5,,,58.94,,0.00,0.00,0.00,0.00,0.00,0.00,3.90,0.00,3.90,,,,,,,,,,,,,,,,,
19870901,1987,9,1,9/9/1987,NZ074,NA,D12,1,SJR,5:05 AM,10,,50,2.3,20,,,58.31,,0.00,0.00,0.00,0.00,0.00,0.00,2.09,0.00,2.09,,,,,,,,,,,,,,,,,
19870901,1987,9,1,9/9/1987,NZ076,NA,NA,0,SJR,5:30 AM,10,,42,2.7,20.3,,,65.50,,0.00,0.00,0.00,0.00,0.00,0.00,2.46,0.00,2.46,,,,,,,,,,,,,,,,,
19870901,1987,9,1,9/9/1987,NZ078,NA,NA,0,SJR,6:25 AM,10,,52,4.8,20.6,,,51.24,,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.00,0.80,,,,,,,,,,,,,,,,,
19870901,1987,9,1,9/9/1987,NZ080,NA,NA,1,SJR,7:10 AM,5,,47,9,20.6,,,23.37,,0.00,0.00,0.00,0.00,0.00,0.00,0.86,0.00,0.86,,,,,,,,,,,,,,,,,
19870901,1987,9,1,9/9/1987,NZ082,NA,NA,0,SJR,7:30 AM,5,,48,12.9,20.6,,,25.09,,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,,,,,,,,,,,,,,,,,
